2350750	4078,15138,29099
6572500	29099,7963
12008000	14261,7868,25618,24274,14020,4960
8555500	25372,4510
425500	8313,22094
4853750	25596,18024,19955,22240
8430000	7868,8637,11080
4256500	2410,7868,4694,13888
9039750	14580,7105
4115500	6731,14470,1222
12215000	7868,12352,8637,15639,6672,14942,8689
591750	12394,12220,26722
3404000	28653,3627,21110
5256500	7868,614,20679,11612,21838,20846,12165
7367000	20297,14020,21336,143,16540,17945,15584
4956000	7868,11196,11176
7927750	7868,18624,25372,26288,21110,15065
7886000	5267,14580,15446
9982500	22484,20800,542,1591,6805,21686
4606000	21110,14887,12435
145750	11578
10443000	21110,29099,25488,8689,7868,10329,23628
1710500	7868,8689,12352,11176,28065
9706000	12168,20297,29099,679,21865,949,2683
3913250	8689,8409,9242,14020,12394,7105,12168
11751000	10404,28297
9351750	14580,11080,993,10329,25260
6874250	12168,11080,2683,26754,13483,155,8637
5292000	11670,21672,19974,12285,23779,16463
1194750	7868,3627,679,83,21092,8637,8689
5108000	11080,14020,14580,29547,2683,155,4254
1617250	29099,8637,15138,28410,2217,18002,12168
4054000	20121
567250	23251,21815,9899
12371000	12394,14294,12352,14261,25086,2257,3627
6867750	14020,2655,27092
1319000	14020,5797,599,1237,26699
1832000	7868,25687,21110
3188000	12220,2655,18025,4993,17429
980000	3228,29099,1739
3249250	7868,1237
6099250	13244,7868,25372,11823,25260,28410,24598
2050000	27791,21659,8637,10329,14242,21336,8689
11772000	24015,13779,1966
10533750	14261,24601,29099,17945,21110,8689,19974
10915250	18075,12395,28653
6458000	1681
4557250	7868,24601,21838
405000	26698,12790,7262
7116750	9486,24869,13240
1815750	28391,25488,28065
3031750	16110,12977,16406,28924,18730,11196,14020
5170500	7868,18730,14020,6096,11679,4949
11111500	4216
6996000	12165,13754
7016500	26546
3335000	12747,5574,8719
6264750	21110,29203
9202750	21110,23134,20444
10302500	10646,24402,22240
3114000	21110,21092,23928,8689,20536,2655,7868
452750	21865,14796,15638,6672,25488,24392,23475
9716500	7868,11465,28065,6908
8163500	2257,18868
8869250	8689,11203,143
6126750	15019,24977,25117,21110,25169
8909750	21110,3228,28270,21092,15138,24601,11687
1579250	4078,24194,25424,9906,13020,15138
764750	7868,29203,20425
2910750	1372,19828,4039
8156500	1831,4078,20297,6447,19974,2198,25372
3245250	2257,18730
4423500	11543,10893,4997
2253250	11196,7868
10654750	2655
6766250	29547,29203,12285,11080,25372,21092,16540
11632250	21110,25372,2655,25022,3555
5034000	12220,18730,7868
8845250	22484,12394,7868,8689,21110,15446,554
154750	11196,8943,15672
11493000	7868,8689,22727,12352,554,29022,22828
9079500	7868,12220,29099,25272,7208,11022,4691
8730250	11080,7868,8689
65500	15639,29099,5443,14020,15018,4571,2999
232000	7868,21865,16406,12133,21838,17823
832250	1831,27791,2257,12285,29330,13020
10054250	20297,19660,10970,20846,4667,13020,8425
4503500	12220,11936,24193,3627,4949,26754,11176
10619000	29547,4949,251
11142000	12352,29099,7868
5220750	8689,28438,25240,12977,13793,24196,25933
12204750	7963,6571,15019,4078,21681,21533
10521000	7868,13779,11080,9471,15761,25770,25415
1561250	3627,12352,679,14261,4949,8689,12168
5812000	2683,19993,17641,16944,29528,18721,17728
12065000	24196,14120,10999
190500	7963
3977750	8689,11679,24601,21869
10401500	12189,27791,11080,24929,8816,26722,18805
4814750	7868,679,2655
11307500	20300,22359,11196,27711,22393,24929
3588500	7868,8637,12352,11080,18024,4949
282500	12055,14020,27135,27052,3164
10885750	20595,5098
887500	29547,9549
10322250	10702,18575,1731,9111
3148500	3627,8689,12795,8662,7620,22126,11465
11169500	14294,14020,10014,4220,17640,6352
10598500	12220,7105,155,24385,9563,679,18575
3075000	6592,5995,20950
4102750	26843,19149
848500	11196,9838,16406,14261,22393,7868,23628
3293750	26523,18075,3627,21110,20297,3723
341000	26754,26722,679
267250	679,7105,11196,16406,20297,12977
6654750	14261,679
5957500	8637,27741
4475750	3627,8689,21110,4949,679,11612,13592
7190750	27791,14526,9413,14482,3350,1538
7445000	18075,25372,4913
12231250	12220,28149,10329
1441500	12670,12033,3590
9842500	7868,25086,11176,21110,18805,11080,10908
7320250	934,23793,24202
3009000	5627,22393,7868,15019,27117,11176,14261
2331750	7868,8689,29099,21092,28653,3627,10584
4907500	5086,18075,1831,13020,11060,8965,29465
4680000	25372,16463
4454500	15019,27117,15138,28653,8689,29099,3627
2251750	22727,24601,23656
382250	22393,7868,25372
5952250	5067,12285,8637,6827,17060,25260,5094
239250	7868,28481,25372,11080
4804500	28465,164
9044750	2945,22864,16808
10696000	21110,3458,11022,20297
5199750	679,5848
3952000	12220,16550,29099,3627,2128,25372,11196
2756000	21092,2198,15019
140500	18730,23779,14625,24196,6918,28270,15065
11496750	7868,29084,13020
7600250	11176,4949,3228,24869,7868,12352,16110
6433000	16396,23241,12182
2704750	13592
6515500	21657,25372,24015
7568750	1831,12285,2655
528250	11196,155,12977,2963,7096,8693,27117
3226500	7868
6334000	10627
1189000	11176,11679,10329,15019,23628,12175
4378500	8689,11176,16463
7211250	7061
5754500	14020,11196,143,11790,25618,23214,29099
7810250	8637,27791,6880,3740
7513250	29203,4078
3520000	28065,7105,21110,8689,9563,3627,23409
4852000	21110,26722,679
5027500	24015,20184,8236
1517000	27205,12977,4808,7208,16540,20297,4078
8622000	8702,15935,11125
3396250	18024,21838,25090
8353250	12285,27205,20297,7560,4078,155,22317
8123500	22852
573000	18868,19962,19615,28924,14580,21092,679
8910750	7868,27514,12688,29099,24503,3590,5598
299750	11080,21110,24601,12220
1969000	12220,20297,11080,16550,14020,6352
5011500	11196,11679,22280,29203,27092,23779,4078
4035250	21372,6352
12275500	23134,7572,18196
3795000	12352,29099,24601,11687,26722,7105
8528750	15315,24196
5354000	20180
4376250	8689,27407,19993,2655,17945,11176,29203
4304250	7868,679,14261,24929,4949,15019,21092
1531250	11176,12394,12352,4949,18075,2963
10018000	7868,5429,11196
2103250	12394,11196,3627,1831,13737,22280,4078
5279750	2368,11196,12220,27117,10151,21838
5828250	4808,2963
6233750	4220,15138,21865,2963,4329
11761750	13020,3723,15584
6205000	17153,10908,1962
9069000	22393,7868,21110,12220,2257,3627,11176
2797750	8689,11790,20595
9794000	17835,9301
8040000	7868,15138,2655,16406,27791,11176,25372
6266000	12220,3445
5059000	21838,23662,3723
4097500	2762,24844,13779
2626250	7868,28230
9685000	11605,17032,3185
11225500	2655,21110,25372
4370750	1666,21110,11679
8523250	16110,3627,4949
847750	11080,18024,21110,21838,13390,19891
9244000	7868
8102000	21110,2683,12394,29099
1792000	11176,16540,20979,20154,23214,29203,29099
6412750	14580,15019,26722,11080,3719,7208,11052
9463750	11196,15138,16406
9076750	2826,5712
11352000	11176,11080,290
1782250	155,21110,19374,10329,14415,251,3237
11782250	18002,17748
4852500	14261,10329,9563
1074500	22556,4510,7262
6354500	26159,5377,25605
11874000	12220,4220,18180,10014,14020,4510,13844
7218000	12220,22317,2257,11679,14261,26619,14020
11022500	15019,21092,28653
11579750	11196,26722,12688,14020,12132,14261,679
10790500	22126
3089500	14020
5248750	28924,23623,3228,15019,155,4949,10329
5608250	25372,4731,15159
10831750	5640,13482
2768250	23421
8701250	21110
7921500	28087,18575
3344750	12220,29099,14020,21110,24196,11022,26722
11601500	2655,11080
1699500	16716,24715,8719,17087,6840,24425
9802000	5883,7868,24601,3627,11176,11679,24015
11321750	21672,17060,7868,7997,27205,29099,9906
5780000	21092,8313,3723,21865,11022,22393,10058
11701500	14020,29203,12285,22052,4366,11679,17760
6897000	11196,14020,18544,15138
3981750	1831,27791,21110,5053,2683,25386
9344000	21110,2963,25511
854250	2257,11176,24601
3326250	9479,13450,9389,12271,10866,4012,26027
8702500	29547,7868,15138,23779,11080,11176,4949
1324500	7868,12394,8028,10404,19862,12173,1008
8017000	21092,22280,15096,23284,28621,27505,16818
4994000	17087,16079,25960
10566000	7868,21110,13554
7797000	15159,1831,24066
5336750	12352,11176,14020,11000
3282250	7868,11857,8689,14294
981000	11176,12394,14020,8689,12220,26722,11196
4336750	16463,29203,20846
10064500	12220,29099,12394,22583,28466,2683,16550
1244250	4324,1691,28183,15606,14495,20470,9162
2737250	21865,4571,20300
6458250	22280,27205,7692,23475,4571
6998500	3627,8689
11535250	2257,16463,12220,15639,22989
7163250	2257,10329,21110,17748,29099,26722,3627
6172000	13888,15018,2729
1525000	11196,2257,7868,11080
4844000	7868,11176,15138,4949,1831
1492500	7868,11679,16540
3035250	14020,11080,11196,12168
731750	7692,23623,29008,15924,679,4949,9195
5898500	26722,7105,21110
11957000	14261,12977,7868,16818,23662,21838,21078
5082750	7868,11080,29547
10628500	4078,14294,28641,20297,21110,18075,21092
11391250	28924,27998,22244,17417,16399
2088000	15019,4078,21110,7868
7687500	7868,12394,290,18730,20803,23662,15138
5024500	21110,3228,12220,12394,12977,7868,16550
6754250	17945,4949,19974
2200750	14020,11176,2655
7854500	29099,11080,4949,679,14020,12285,14261
4087750	27791,251,3627
317500	7868,18805,4571
1446250	20297,11196,4078,8689,12977,26722
11646500	26973,5474,23847
9782000	29364,2826,21865,7248,6724,25570,2198
5491500	20803,7868,25989,13390,25212,14265,2655
6014750	28653,21110,679
2316250	679,949,26288,10329,8689,9688,14020
4850000	11605,1428,12512,614,3458
4153000	21865,11080,14942,26523,29099,17835,251
11339250	6828
620500	7868,3627,8689,14261,934,10329
7306250	21110,2655,26722,22359,8689
11137750	19891,11080,24869,12068,934,24669,12977
4037500	26614
3895750	8689,12606,12475,12933
5082500	14020,25372,2655
6768000	16818,7827,18491
1904750	23928,12220,22484
2808500	12394,25372,24196
364250	16079
10000250	17153,5598,6171,28391,9486,28256,7654
200250	12352,11176,25570,14261,22393,1831,27791
2852250	14261,29099,11682,26722
650750	9242,14935
10976250	15138,12394
6700250	9549,18575,14020,11176
6380000	1831,20327
12386500	13087
3549000	14261
