2350750	4078,15138,29099
6572500	29099,7963
12008000	14261,7868,25618,14020,24274,10329
8555500	25372,4510
425500	8313,22094
4853750	25596,18024,19955,22240
8430000	7868,8637,11080
4256500	2410,7868,4694,13888
9039750	14580,7105
4115500	6731,14470,1222
12215000	7868,12352,8637,15639,6672,14942,8689
591750	12394,12220,26722
3404000	28653,3627,21110
5256500	7868,614,20679,11612,21838,20846,12165
7367000	14020,16540,20297,15584,21110,3627,11679
4956000	7868,11196,11176
7927750	7868,18624,25372,21110,949,15065
7886000	5267,14580,15446
9982500	22484,1591,542,20800,6805,21686
4606000	21110,14887,12435
145750	11578
10443000	21110,29099,25488,8689,7868,10329,4571
1710500	7868,8689,12352,11176,29547
9706000	12168,20297,679,21865,949,2683,29099
3913250	8689,8409,14020,9242,12394,7105,12168
11751000	10404,28297
9351750	14580,11080,993,10329,25260
6874250	12168,11080,2683,26754,13483,155,647
5292000	11670,21672,12285,23779,16463,19974
1194750	7868,3627,679,8689,21092,8637,7400
5108000	11080,14580,2683,14020,26722,3627,14261
1617250	29099,8637,15138,28410,2217,12168,25372
4054000	20121
567250	23251,21815,9899
12371000	12394,14294,12352,14261,2257,3627,25372
6867750	14020,2655,27092
1319000	14020,5797,1237,26699,599
1832000	7868,25687,21110
3188000	12220,2655,18025,4993,17429
980000	3228,29099,1739
3249250	7868,1237
6099250	13244,7868,25372,25260,28410,24598,11823
2050000	27791,21659,8637,10329,14242,21336,8689
11772000	24015,13779,1966
10533750	14261,29099,24601,21110,8689,17945,7105
10915250	18075,12395,28653
6458000	1681
4557250	7868,24601,21838
405000	26698,12790,7262
7116750	9486,24869,13240
1815750	28391,25488,28065
3031750	12977,16110,16406,28924,18730,11196,11176
5170500	7868,18730,11679,6096,4949,14020
11111500	22029
6996000	12165,18213
7016500	27407
3335000	12747,5574,8719
6264750	21110,29203
9202750	21110,23134,20444
10302500	10646,24402,22240
3114000	21110,21092,8689,23928,7868,2655,20536
452750	21865,6672,25488,15638,14796,23475,27906
9716500	7868,11465,28065,8978
8163500	2257,18868
8869250	8689,11203,143
6126750	15019,24977,21110,25117,2655
8909750	21110,3228,21092,15138,24601,11687,15159
1579250	4078,24194,13020,15138,25424,7963
764750	7868,29203,20425
2910750	1372,19828,4039
8156500	1831,4078,20297,6447,19974,25372,6951
3245250	2257,18730
4423500	11543,10893,4997
2253250	11196,7868
10654750	2655
6766250	29203,12285,29547,11080,25372,21092,16540
11632250	21110,25372,2655,25022,3555
5034000	12220,18730,7868
8845250	12394,22484,7868,8689,21110,15446,26464
154750	11196,8943,15672
11493000	7868,8689,22727,12352,554,29022,22828
9079500	7868,12220,29099,25272,12271,23779,21071
8730250	11080,7868,8689
65500	15639,29099,14020,15018,5443,4571,2999
232000	7868,21865,16406,12133,21838,17823
832250	1831,27791,2257,12285,13020,29330
10054250	20297,19660,10970,20846,13020,8425,4667
4503500	12220,11936,3627,4949,24193,26754,11176
10619000	29547,4949,251
11142000	12352,29099,7868
5220750	8689,28438,25240,12977,13793,24196,25933
12204750	7963,15019,4078,21681,22749,6571
10521000	7868,13779,11080,9471,15761,25770,25415
1561250	3627,12352,679,4949,8689,12168,15639
5812000	2683,19993,17641,16944,29528,18721,17728
12065000	24196,14120,10999
190500	7963
3977750	8689,11679,24601,11687
10401500	24929,12189,11080,27791,26722,8816,18805
4814750	7868,679,2655
11307500	20300,22359,11196,27711,22393,24929
3588500	7868,12352,11080,18024,8637,4949
282500	12055,14020,27135,27052,3164
10885750	20595,5098
887500	29547,9549
10322250	10702,9111,1731,5848
3148500	3627,8689,8662,11465,12795,201,7620
11169500	14294,14020,10014,4220,17640,6352
10598500	12220,679,7105,18575,155,24385,16550
3075000	6592,5995,20950
4102750	26843,1666
848500	11196,9838,16406,14261,22393,7868,12394
3293750	3627,26523,21110,20297,18075,3723
341000	26754,26722,679
267250	679,7105,11196,16406,20297,12977
6654750	14261,679
5957500	8637,27741
4475750	3627,8689,21110,4949,679,11612,13592
7190750	27791,14526,9413,14482,3350,1538
7445000	18075,25372,4913
12231250	12220,28149,10329
1441500	12670,12033,3590
9842500	7868,11176,21110,18805,11080,25086,11052
7320250	934,23793,24202
3009000	5627,7868,22393,11176,14261,16110,15019
2331750	7868,8689,21092,3627,29099,28653,3228
4907500	18075,5086,1831,13020,29465,27711,24430
4680000	25372,16463
4454500	15019,15138,27117,28653,8689,29099,3627
2251750	22727,24601,23656
382250	22393,7868,25372
5952250	12285,8637,5067,6827,17060,25260,17945
239250	7868,25372,11080,16110
4804500	28465,164
9044750	2945,22864,16808
10696000	21110,3458,20297,26288
5199750	679,5848
3952000	12220,16550,29099,3627,2128,25372,11196
2756000	21092,2198,15019
140500	18730,23779,24196,14625,28270,15065,6918
11496750	7868,29084,13020
7600250	11176,4949,3228,7868,12352,24869,16110
6433000	16396,23241,12182
2704750	13592
6515500	21657,25372,24015
7568750	1831,12285,2655
528250	11196,12977,155,2963,7096,8693,27117
3226500	7868
6334000	9413
1189000	11176,11679,10329,15019,12175,23628
4378500	8689,11176,16463
7211250	7061
5754500	11196,14020,29099,143,3228,15019,4078
7810250	8637,27791,6880,3740
7513250	29203,4078
3520000	28065,21110,8689,3627,29099,7105,23409
4852000	21110,26722,679
5027500	24015,20184,8236
1517000	12977,27205,4808,16540,20297,4078,21865
8622000	8702,11125,15935
3396250	18024,21838,25090
8353250	12285,27205,20297,4078,7560,155,22317
8123500	22852
573000	18868,19962,19615,28924,14580,21092,679
8910750	7868,27514,29099,12688,24503,3590,12220
299750	11080,21110,12220,24601
1969000	12220,20297,11080,16550,14020,6352
5011500	11196,11679,29203,22280,4078,27092,12220
4035250	21372,6352
12275500	18196,23134,21659
3795000	12352,29099,24601,11687,26722,7105
8528750	24196,15315
5354000	20180
4376250	8689,27407,2655,17945,11176,29203,19993
4304250	7868,679,14261,4949,15019,21092,24869
1531250	11176,12394,12352,4949,18075,2963
10018000	7868,5429,11196
2103250	12394,11196,3627,1831,13737,4078,21110
5279750	2368,11196,12220,27117,10151,21838
5828250	4808,2963
6233750	15138,21865,4220,2963,4329
11761750	13020,3723,15584
6205000	17153,10908,1962
9069000	22393,7868,21110,12220,2257,3627,11176
2797750	8689,11790,20595
9794000	17835,9301
8040000	7868,15138,2655,16406,27791,11176,4078
6266000	12220,3445
5059000	21838,23662,3723
4097500	2762,13779,24844
2626250	7868,28230
9685000	11605,17032,26728
11225500	2655,21110,25372
4370750	1666,21110,11679
8523250	16110,3627,4949
847750	11080,21110,21838,13390,18024,19891
9244000	7868
8102000	21110,2683,12394,29099
1792000	11176,16540,20979,20154,29203,29099,23214
6412750	26722,14580,15019,11080,11052,3719,25092
9463750	11196,15138,16406
9076750	2826,5712
11352000	11176,11080,290
1782250	155,21110,19374,10329,251,14415,3237
11782250	18002,17748
4852500	14261,10329,9563
1074500	22556,4510,7262
6354500	26159,5377,25605
11874000	12220,4220,14020,18180,10014,4510,13844
7218000	12220,22317,2257,11679,14261,26619,14020
11022500	15019,21092,28653
11579750	11196,26722,14020,12688,12132,14261,679
10790500	22547
3089500	14020
5248750	28924,23623,3228,15019,155,4949,10329
5608250	25372,4731,15159
10831750	5640,13482
2768250	23421
8701250	21110
7921500	18575,28087
3344750	12220,29099,14020,21110,26722,24196,15138
11601500	2655,11080
1699500	16716,8719,17087,24715,6840,24425
9802000	5883,7868,3627,11176,11679,24601,16540
11321750	21672,17060,7868,29099,7997,9906,14020
5780000	21092,8313,3723,21865,22393,10058,3627
11701500	14020,29203,12285,22052,4366,11679,20803
6897000	11196,14020,15138,16463
3981750	1831,27791,21110,2683,2367,5053
9344000	21110,2963,25511
854250	2257,11176,24601
3326250	13450,12271,9389,9479,10866,4012,26027
8702500	7868,29547,15138,23779,11080,11176,4949
1324500	7868,12394,8028,19862,12173,1008,10404
8017000	21092,23284,15096,22280,28621,16818,27505
4994000	17087,16079,25960
10566000	7868,21110,13554
7797000	15159,1831,24066
5336750	12352,11176,14020,26722
3282250	7868,8689,14294,24601
981000	11176,12394,8689,14020,12220,26722,11196
4336750	16463,29203,20846
10064500	12220,12394,22583,28466,2683,29099,16550
1244250	4324,1691,15606,28183,14495,20470,9162
2737250	21865,4571,20300
6458250	22280,27205,7692,23475,4571
6998500	3627,8689
11535250	2257,12220,16463,15639,13070
7163250	2257,10329,21110,29099,26722,3627,17748
6172000	13888,15018,2729
1525000	11196,2257,7868,11080
4844000	7868,11176,15138,4949,1831
1492500	7868,11679,16540
3035250	14020,11196,11080,12168
731750	7692,23623,29008,679,4949,15924,10329
5898500	26722,21110,374
11957000	14261,7868,23662,12977,16818,21838,17060
5082750	7868,11080,29547
10628500	4078,14294,28641,21110,21092,11263,18075
11391250	28924,27998,22244,17417,16399
2088000	4078,15019,21110,7868
7687500	12394,7868,290,20803,18730,23662,15138
5024500	21110,3228,12220,12394,12977,7868,16550
6754250	17945,4949,19974
2200750	14020,11176,2655
7854500	29099,679,14020,11080,14261,4949,16463
4087750	27791,251,3627
317500	7868,18805,4571
1446250	11196,20297,4078,8689,12977,26722
11646500	26973,5474,23847
9782000	2826,21865,29364,25570,2198,21071,7248
5491500	7868,20803,25989,13390,2655,12285,14261
6014750	28653,21110,679
2316250	679,949,10329,8689,14020,4571,9688
4850000	11605,1428,12512,614,3458
4153000	21865,11080,29099,26523,14942,251,24385
11339250	6828
620500	7868,3627,8689,14261,10329,14294
7306250	21110,2655,26722,8689,22359
11137750	11080,19891,12977,24869,10329,22393,934
4037500	26614
3895750	8689,12606,12475,13247
5082500	14020,25372,2655
6768000	16818,7827,18491
1904750	23928,12220,22484
2808500	12394,25372,24196
364250	16079
10000250	5598,17153,6171,28391,9486,7654,6438
200250	12352,11176,14261,22393,1831,27791,25570
2852250	14261,29099,11682,26722
650750	9242,14935
10976250	15138,12394
6700250	14020,9549,18575,11176
6380000	1831,28425
12386500	13087
3549000	14261
