6619500	[102, 7, 0, 0, 109]
7269750	[35, 2, 0, 0, 37]
145750	[54, 8, 0, 0, 62]
2350750	[76, 1, 0, 0, 77]
12008000	[110, 7, 0, 0, 117]
425500	[20, 2, 3, 0, 25]
4853750	[19, 2, 0, 0, 21]
4256500	[129, 2, 0, 0, 131]
2891500	[1122, 51, 0, 5, 1178]
9039750	[348, 9, 0, 0, 357]
4115500	[46, 6, 0, 0, 52]
12215000	[1245, 12, 1, 0, 1258]
3404000	[419, 79, 0, 0, 498]
5256500	[80, 7, 0, 0, 87]
7367000	[123, 19, 0, 0, 142]
4956000	[195, 3, 0, 0, 198]
7927750	[201, 8, 0, 0, 209]
4153000	[151, 15, 0, 0, 166]
9982500	[71, 4, 6, 0, 81]
6572500	[30, 2, 0, 0, 32]
10443000	[440, 9, 0, 0, 449]
1710500	[292, 3, 0, 0, 295]
9706000	[716, 28, 15, 0, 759]
3913250	[418, 31, 2, 0, 451]
9351750	[365, 7, 0, 0, 372]
4620000	[19, 2, 0, 0, 21]
6874250	[1206, 65, 0, 4, 1275]
5292000	[103, 10, 2, 0, 115]
1194750	[210, 44, 0, 0, 254]
5108000	[524, 21, 0, 0, 545]
1617250	[390, 19, 0, 0, 409]
4054000	[14, 8, 0, 0, 22]
5440500	[20, 4, 0, 0, 24]
8145500	[7, 3, 0, 0, 10]
567250	[81, 12, 1, 0, 94]
12371000	[191, 21, 0, 0, 212]
1319000	[95, 3, 0, 0, 98]
1832000	[96, 3, 3, 0, 102]
3188000	[33, 5, 0, 0, 38]
8430000	[72, 2, 0, 0, 74]
3249250	[128, 6, 1, 0, 135]
6099250	[313, 7, 0, 0, 320]
10047250	[37, 3, 0, 0, 40]
2050000	[372, 10, 0, 0, 382]
10533750	[139, 10, 0, 0, 149]
6458000	[1, 1, 0, 0, 2]
4557250	[57, 2, 0, 0, 59]
405000	[40, 1, 0, 0, 41]
1815750	[47, 2, 0, 0, 49]
3031750	[1317, 25, 1, 0, 1343]
