2350750	4078,29099,15138
6572500	29099,17945
12008000	14261,7868,25618,14020,647,24274,241
8555500	25372,5598,18180,29078,4510,19379,13247
425500	8313,22094
4853750	18024,25596,19955,22240
5980500	27155
4256500	7868,2410,22280,29547
9039750	11196,3228,14580,7105,3627,2257,16406
4115500	6731,26619,14470,1222,27499
12215000	7868,12352,6672,4949,8637,11176,15639
591750	12220,12394,26722
3404000	22246,28653,3627,21110,5185,554
7149500	20645
7367000	14020,504,16540,18730,21110,15584,20297
4956000	7868,14580
7927750	7868,14020,26288,18624,25372,9549,21110
7886000	5267,1428
9982500	2683,9838,9369,22484,1392,10014
4606000	21110,14887,12435
145750	11196,21110,11578,10584
10443000	21110,7868,29099,25488,4571,27135,8689
1710500	7868,3228,12977,4949,14261
9706000	12168,20297,679,2683,21865,29099,949
3913250	8689,14020,12220,8409,9242,12394,7105
1627000	28641,25565,23770
9351750	14580,11080,25372,993,4078,25260
6874250	2683,12168,11080,26754,13483,28410,155
5292000	21672,11670,23779,18805,8643,12285
1194750	7868,679,3627,8689,8637,21092,14020
5108000	11080,14580,2683,14020,14261,7868,12352
1617250	2217,11679,27791,11329,29099,8637,15138
4054000	24088,20121,9090,11304
8633500	255,15065
567250	11080,27791,7354,23251,21067
12371000	12394,14294,12352,14261,2257,3627,12285
6867750	7552,14020,2655
1319000	14020,5797,5469,4220,1237
1832000	7868,25687,21110
3188000	12220,2655,18025,4993,17429
8430000	7868,8637,25372
980000	3228,29099,1739
3249250	7868,11080
6099250	25372,13244,7868,14020,11080,10014,25260
2050000	27791,21659,8637,21336,14242,10329,12329
11772000	24015,13779,13793
10533750	14261,29099,21110,24601,8689,679,17945
10915250	18075,12395,5254
6458000	1681
4557250	7868,19962
405000	26698
7116750	11196,2257,14930,25372
1815750	28391,3390
1971500	25329,11000,7096,18712,27791,4949,7692
5170500	7868,21672,18730,6096,11679,16110,4949
11111500	25372
6996000	2963,12165
7016500	11679
3335000	8719,5574,12747
6264750	21110,29203
9202750	21110,23134,20444
10302500	21110,679,2669
3114000	21110,21092,8689,2655,7868,23928,15138
452750	11176,6672,21865,29084,16463,25488,16818
9716500	4949,7868,11176,11465,28065
8163500	2257,7868
8869250	8689,11203,143
6126750	15019,24977,21110,25117,2655
8909750	21110,3228,12285,21092,15138,11687,24601
1579250	4078,24194,25424,15138,13020,25372,12977
764750	7868
2910750	1372,19828,4039
8156500	1831,4078,20297,25372,6447,21110,19974
3245250	2257,18730
4423500	24193,4147,11543,10176,8643
2253250	11196,7868
10654750	2655
6766250	25372,11080,29203,12285,29547,16540,21092
11632250	12220,21110,24196,2655,25372
5034000	12220,7868
8845250	12394,22484,14020,7868,8689,21110,13070
154750	11196,14119,29203
11493000	7868,8689,22727,12352,554,20425,29022
9079500	7868,29099,12220,25272,25669,12271,23779
8730250	911,3228,12068,11080,7868,8689,24601
65500	29099,15639,18730,14020,3228,20180,5443
232000	7868,21865,16406,25372,2826,7105,29203
832250	27791,1831,2257,23143,12285,11578,13020
10054250	20297,19660,13020,21110,20846,10970,29203
4503500	12220,11936,3627,4949,24193,26754,11176
10619000	4949
11142000	12352,7868,29099,21110
5220750	8689,28438,25240,12977,13793,24196,25933
12204750	7963,15019,4078,21681,22749,6571
10521000	7868,11080,13779,15138,3228,8689,15761
1561250	3627,12352,4949,679,8689,12168,22393
5812000	2683,19993,17641,4039,20506,21838,19759
12065000	24196,10999,14120
190500	20425,21865,28391
3977750	8689,11679,1461,16463,24601,17087,17060
10401500	7868,27791,11080,14048,24929,12189,20979
4814750	7868
11307500	22359,20300,11196,8628,22393,27711,17446
3588500	1831,12352,18024,7868,11080,2655,20846
282500	12055,2683,14020,25372,3850,27135,24541
10885750	20595,5098
887500	11080,29547
10322250	7868,5185,9111,10702,7552,1731,16463
3148500	3627,8689,8662,12795,11465,6908,12285
11169500	14294,14020,7868,17640,10014,4220,2198
10598500	12220,679,7105,24385,18575,155,9563
3075000	201,20950,6592
4102750	20585,26843,5267,28924
848500	11196,9838,14261,16406,22393,7868,18730
3293750	3627,26523,21110,554,18075,20297
341000	26722,26754,7868
267250	679,12977,7105,11196,16406,18730,25372
6654750	14261,16110,679
5957500	29203,2826,8637
4475750	3627,21110,8689,4949,25372,679,24869
7190750	27791,14526,14482,9413,3350,27483
7445000	18075,25372,14227,4913
12231250	26722,12220,29099
1441500	12670
9842500	7868,18805,8689,21110,11176,2683,11080
7320250	934,23793,414
3009000	5627,7868,22393,11176,16110,14261,15138
2331750	7868,4571,8689,21092,3627,29099,2655
4907500	11196,21110,11679,25372,14020,12285,18075
4680000	25372,16463
4454500	15019,15138,27117,28653,8689,2655,29099
2251750	22727
382250	26722,22393,7868
5952250	14020,12285,8637,25260,5067,17060,6827
239250	7868,21110,11080,25372,16110,15018
4804500	28465
9044750	2945,27483,22864
10696000	21110,3458,19615,25372,3740,20297,1831
5199750	679,20979,15315
3952000	12220,16550,29099,2128,3627,25372,21110
2756000	21092,679,2198
140500	1831,18730,23779,24196,15065,14625,28270
11496750	7868,29084,13020
71250	28641
7600250	11176,7868,4949,3228,16110,12352,24869
6433000	24471
2704750	3658,13592,22359,20902,23656,16483,11547
6515500	25372,8662,21657
7568750	12285,2655,1831
528250	12977,11196,2963,155,7096,8693,14020
3226500	7868,12394,25372
6334000	23662
1189000	4949,11176,11679,25372,15019,10329,5598
4378500	8689,11176
7211250	23656,29099,7061,26742
5754500	14020,11196,9549,3228,29099,143,15019
7810250	8637,27791,11176,6880
7513250	29203,4078
3520000	14020,7868,21919,27791,28065,155,29099
4852000	7868
5027500	11679,25372,27092
1517000	12977,27205,16540,4808,20297,4078,21865
8622000	8702,15935,11125
3396250	21838
8353250	12285,27205,4078,20297,7560,14020,11176
8123500	3390
573000	19962,18868,19615,16653,11080,23214,11176
3552000	24385
8910750	7868,27514,29099,12688,24503,12220,3590
299750	11080,21110,3228,15138
1969000	12220,20297,11080,16550,21110,14020,25687
5011500	11196,11679,29203,22280,21110,4078,23779
4035250	11176,18730,911,12285,6571,6352
12275500	21930,21110,14020,25372,23779,5429,24196
7450000	7868,14261,12977,12352,11080
3795000	12352,29099,12220,24601,21865,11687
8528750	15315,24196
4376250	8689,7868,2655,27407,26722,21110,11176
4304250	7868,679,14261,4949,15019,21092,24869
1531250	11176,14020,25260,2963,4949,12394,12352
10018000	7868,5429,11196
2103250	12394,11196,1831,3627,13592,25372,21110
7860250	24746
5279750	2368,3228,11196,12220,27117,10151,21838
5828250	2963,4808
6233750	15138,26619,4220,21865,2963,21372,3719
11761750	21110
6205000	1461
9069000	7868,21110,22393,8689,11176,2257,12220
2797750	8689
9794000	17835,14182,9301,3197
8040000	7868,15138,2655,27791,16406,25372,11176
6266000	12220,20950,7150
5059000	23662,21838,4366,24869,16668,3723
4097500	9620,2762,24844
2626250	7868,11176
9685000	11605,17032,2693
11225500	21110,2655,25372
4370750	1666,21110,7868,11679,4078
8523250	16110,2257,11080,13592
847750	11080,13390,21110,21838,18024,15138
9244000	7868,8689,29099,21110,9486,18805
8102000	21110,2683,29099,12394
1792000	11176,13390,29099,16540,20979,11080,28924
6412750	26722,14580,17060,11080,15019,21092,14020
9463750	11196,15138,16406
9076750	25372,4731,2826
11352000	11080,11176,290
1782250	155,21110,18024,19374,10329,251,5845
11782250	18002,17748
9979000	7868,25372,12352
1074500	9567,22556,10908,4510,7262,1507,5074
6354500	26159,5377,25605
11874000	12220,11679,16550,4220,27625,14020,18180
