2350750	15138,29099
6572500	29099,7963
12008000	14261,7868
8555500	25372,18180,5598,29078
425500	8313,22094
4853750	25596,18024
5980500	27155
4256500	7868,2410
9039750	11196,3228
4115500	6731,26619
12215000	7868,12352
591750	26722,12220
3404000	28653,22246
7149500	20645,14930
7367000	20297,15584
4956000	7868,14580
7927750	25372,7868
7886000	1428,5267
9982500	2683,9369
4606000	21110,14887
145750	11196
10443000	21110,7868
1710500	7868,8689
9706000	12168,20297
3913250	8689
1627000	28641,25565
9351750	14580,11080
6874250	12168,2683,11080,26754
5292000	21672,11670
1194750	7868,679
5108000	14020,11080
1617250	2217,27791
4054000	20121
8633500	255,8148
567250	11080,27791
12371000	12394,12352
6867750	14020,2655
1319000	14020,5797
1832000	7868,25687
3188000	12220,2655
8430000	7868,8637
980000	3228,29099
3249250	7868,11080
6099250	13244,25372
2050000	27791,21659
11772000	24015,13779
10533750	14261,24601
10915250	18075,12395
6458000	1681
4557250	7868,19962
405000	26698,2846
7116750	11196
1815750	28391,22359
1971500	11000,25329
5170500	7868,18730
11111500	25372,21110
6996000	12165,13754
7016500	11679,26546
3335000	8719,5574
6264750	21110,29203
9202750	21110,23134
10302500	21110
3114000	21110,21092
452750	21865,14796
9716500	7868,11465
8163500	2257,7868
8869250	8689,11203
6126750	15019,24977
8909750	3228,21110
1579250	4078,25424
764750	7868,29203
2910750	1372,19828
8156500	1831,4078
3245250	18730,2257
4423500	24193,11543
2253250	11196,18730
10654750	7552,4078
6766250	12285,29203
11632250	21110,12220
5034000	12220,7868
8845250	12394
154750	11196,8943
11493000	7868,8689,22727
9079500	7868,12220
8730250	911,12068,3228,7868,11080,8689,24601
65500	29099,15639
232000	7868,21865
832250	1831,27791
10054250	19660,20297
4503500	11936,12220
10619000	4949,29547
11142000	12352,29099
5220750	8689,28438
12204750	7963,6571
10521000	7868,11080
1561250	3627,12352
5812000	2683,19993
12065000	24196,10999
190500	20425,4281
3977750	8689
10401500	7868,27791
4814750	7868,679
11307500	20300
3588500	1831,7868
282500	12055,14020
10885750	20595,5098
887500	11080,29547
10322250	10702,1731
3148500	3627,8689
11169500	14294,14020
10598500	12220,7105
3075000	201,6592
4102750	20585,26843
848500	11196,9838
3293750	26523,3627
341000	26722,679
267250	679,7105
6654750	14261,16110
5957500	29203,8637
4475750	4949
7190750	27791,14526
7445000	18075,25372
12231250	12220,28149
1441500	12670,12033
9842500	7868
7320250	934,23793
3009000	5627,22393
2331750	7868,21092
4907500	11196
4680000	16463,25372
4454500	15019,15138
2251750	22727,24601
382250	26722,7868
5952250	5067,12285
239250	7868,25372
4804500	28465,24306
9044750	2945,27483
10696000	21110,3458
5199750	679,5848
3952000	12220,29099
2756000	21092,2198
140500	18730,23779
11496750	7868,29084
71250	28641
7600250	3228,11176
6433000	17087,16396
2704750	3658,13592,22359,23656,20902
6515500	21657,25372
7568750	12285,1831
528250	155,2963
3226500	7868,12394
6334000	10627,23662
1189000	4949,11176,11679,15019
4378500	8689,11176
7211250	23656
5754500	14020
7810250	8637,6880
7513250	29203,4078
3520000	14020,7105,28065
4852000	7868,21110
5027500	11679,25372
1517000	12977,27205
8622000	8702,15935
3396250	21838,18024
8353250	12285
8123500	3390,1591
573000	18868
3552000	24385
8910750	7868,27514
299750	11080,21110
1969000	12220,20297
5011500	11196,29203
4035250	21372
12275500	21930
7450000	7868,14261
3795000	12352,29099
8528750	15315,24196
4376250	8689,27407,15631,2655,14261,19993
4304250	7868,679
1531250	11176,2963
10018000	5429,7868
2103250	12394
7860250	24746
5279750	2368,3228
5828250	4808,2963
6233750	4220,15138,2963,26619,21865
11761750	21110,13020
6205000	1461,17153
9069000	22393,7868,21110,3627,12220
2797750	8689,3658
9794000	17835,9301
8040000	7868,15138
6266000	12220,20950
5059000	21838,23662
4097500	2762,24844
2626250	7868,11176
9685000	11605,3185
11225500	21110,2655
4370750	1666,21110
8523250	16110,4949
847750	18024,11080
9244000	7868,9486
8102000	21110,2683
1792000	11176,20979
6412750	15019,14580
9463750	15138,11196
9076750	25372,4731
11352000	11176,11080
1782250	155
11782250	18002,17748
9979000	7868,25372
1074500	9567
6354500	26159,5377
11874000	12220,11679
7218000	12220,22317
11022500	15019,28653
11579750	11196,26722
10790500	22126,22889
3272000	21315,3534
3089500	14020,4078
5248750	28924,23623
5608250	21110,25372
10831750	5640,17024
2768250	23421,9549
8701250	4571,2257
7921500	18575,28087
3344750	12220,29099,21110,14020
11601500	11080
1699500	16716,24715
9802000	5883,7868
11321750	21672,17060
5780000	21092,7868,4949
11701500	14020,29203
6897000	11196,14020
3981750	3228,1831
6150750	2655,15831
9344000	21110,20979
854250	2257,11176
3326250	25372,13450
8702500	11196
9488750	3564
1324500	7868,5336,12977,8028
8017000	23284,22280,21092,15096,3719
4994000	2655,25596
10566000	7868,21110
7797000	15159,11679
5336750	11176,12352
3282250	29099,7868
981000	11176,14020
4336750	16463,20846
10064500	12220,29099
1244250	4324,1691
2737250	3228,15315
6458250	22280,23475
6998500	3627,8689
11535250	2257,16463
7163250	2257
6172000	24704,2729
1525000	11196,2257
4844000	7868,11176
1492500	7868,11679
3035250	14020,11196
731750	7692,29008
5898500	26722,7105
11957000	7868,14261
5082750	7868,11080
10628500	27791,4078,14294,21110,12285
11391250	28924,27998
2088000	15019,4078
7687500	7868
5024500	21110,3228
6754250	4949,17945
2200750	2655,14020
7854500	29099,4949,679
4087750	27791,251
317500	7868,18805
1446250	20297,11196
11646500	21110,11176
9782000	14020
5491500	7868
6014750	28653,21110
2316250	679
4850000	11605,1428
4153000	21865,11080
11339250	6828,21838
620500	7868,3627
7306250	7868,21110
11137750	11080,19891
4037500	26614,10948
3895750	8689,12475
5082500	14020,7105
6768000	16818,7827
69500	18196,14020
2808500	25372,12394
364250	16079
10000250	5598,17153
200250	12352,1831
2852250	14261,29099
650750	12220,16406
10976250	15138,12285
6700250	11176,9549
6380000	28425,12220
12386500	2367,13087
3549000	14261,5184
10773000	2257,12352
11131750	7868,11196
12028500	11196,11679
11847750	10948,3555
805750	14580,18024
1530250	14120
5254500	7868
1838000	21372,2963
9807250	7868,26722,25086,10329
4186500	7105,12394
1140750	7868,14261
7103000	15019
3903500	15138,1392
3963750	4949,11176,14020
6683250	3590,6918
5693000	14020,2655
11114000	25372,21092
1758250	27791
6358500	10194,16873
11730000	13390,21565,23656,4078
12061000	21110,18075
1909250	504,10014
5910250	11196,554
10592000	12220,7868
3054250	14020
1381000	14261,29099
6400000	2452,16406,15672,28270
3719250	4960,18624
10972250	23779,16396
3031750	16110,12977,16406
10653250	20180
7435500	14261,11176
6603750	21110,12352
691500	7868,21672
5264500	12220,7868
38250	11176,15138
2771250	26722,29099
9288000	2683,11328
9103250	12220,9563
1247000	7868,2669
3684750	1831,20846
3317500	679,7105
9972250	15138,21110
2870250	14020,17606
8997500	647,10726
7323750	11196,29203
5354000	10014,21110
8324500	14020,3228
7361250	24541,17835
5968250	16406,11196
380000	554,12329
418500	15138,6326
1793250	14020,2033
2921750	11176,143
434750	4571,3228
5847500	7868,11080
861750	23284,28924
5522250	2257,8689
8060000	18024,21110
5139250	11080,911
5654000	7868,4571
3592750	7868,29547
8792750	5598,12606
4895250	7868,29099
11590500	7868,11679
3405000	4389,26722
2378500	25372
10047250	3555,12132
4712250	2963,20902
3573750	11176,12394
3581250	12512,21110
10112000	21110,6839
2874500	7868,14914
2232500	679,14261
4967250	7868
11046750	8637,7169
9123500	12168,15138
4047000	7105,11196
11434750	9985,20083
5906250	27791,143
10212500	24081,24788
10845500	18075,13390
3216500	2963,28992
2788750	11176,7868
1206500	5962
9015000	4731,7090
5846250	19993,17747
1104500	21110,2683
3266750	12220,679
5187750	11080,7868
1063000	15019,22280
4876750	7868,949
4809000	28641,22211
12016750	18730,11176
5121750	15138,251
415500	554,11679
2920750	7868,14261
5226500	3627,8689
3751500	20300,16540
621500	29099,7868
7405250	25372,21110
9436000	504,4731
7568250	12394,11176
5078750	21110,11080,10329
9586500	7868
10768750	19993,14020
1148000	1831,21110
1661750	14020,11080
10578000	7868,26523
1911500	16110,3627
6234000	21372,17020
835000	7868,14020,19632,8637,14048,5848
11896000	3228,11176
3723750	14020,1831
4193750	11196,21657
3211250	16110,11176,7105,7173
5438000	14145,26614
1074750	11080,12220
563500	7868,28653
9055750	18024,21110
3661500	21110,13853
3014750	7868,11196
10944750	25372,11080
2322750	15138,25372
11552750	12220,16011
3849750	9549,26699
8100250	7868,27117
10546500	21838,5955
8172250	2217,6290
1165500	15423
4317250	21110,12220
2182750	2257,26722
11340250	14294,12394
9671750	7868,26722
11397250	23541,7762
3644250	7868,8637
11564250	1831,25483
12377250	14020,15138,18075,7868
1046250	2257
6751750	3658,13737
7034000	29203,3850
5037000	7868,26722
4770500	14020,12220
2386250	7061
5911250	12352,7868
10477000	25212
6683750	29203,5267
4852500	911,11080,7868,24541
11167500	2469
2138750	11029,14120
2448250	949,21672
9121750	7868,21838
5865750	3228,11196
9811750	12220,16550
1499750	1831,20127
6272000	12055,6080
5735000	12168,7868
10297000	25058,10176
8230750	24977,11939
417250	3627,12068
1110750	21110,3458
3625250	21110,21372
4809750	679,1831
9179500	12220,11196
4184250	12220,241
1240250	12394,8689
5320000	3228,911
11440500	14261,3228
11616250	21975
4063000	19974,6148
9782500	4949,7868
1181250	21110,6672
7375000	2655,21110
8170750	1966,23143
8666500	11790,15672
12384250	3658,12352
10264750	7552,18689
9628250	18024
266500	10282,9486
10756500	14942,12977
9720000	21092,16110
6977000	7868,12964
1985250	2683,11196
309750	15365,28653
2882750	4452,11080
8129250	7868,21110
7892000	911,14020
9592500	7868,679
8195000	11080,7868
6619500	3627,21110
11737250	599,6988
